,location,size,total_sqft,bath,price,bhk,price_per_sqft
2543,HRBR Layout,2 BHK,1265.0,2,78.0,2,6166.007905
2544,HRBR Layout,2 BHK,1170.0,2,75.0,2,6410.25641
2546,HRBR Layout,4 BHK,1900.0,3,90.0,4,4736.842105
2547,HRBR Layout,3 BHK,1625.0,3,120.0,3,7384.615385
2548,HRBR Layout,2 BHK,1301.0,2,120.0,2,9223.674097
2549,HRBR Layout,2 BHK,1145.0,2,68.5,2,5982.532751
2550,HRBR Layout,2 BHK,1300.0,2,90.0,2,6923.076923
2552,HSR Layout,2 BHK,1372.0,2,68.0,2,4956.268222
2554,HSR Layout,3 BHK,1475.0,3,75.0,3,5084.745763
2555,HSR Layout,2 BHK,1467.0,2,55.0,2,3749.147921
2556,HSR Layout,2 BHK,1140.0,2,46.0,2,4035.087719
2557,HSR Layout,2 BHK,1372.0,2,61.0,2,4446.06414
2558,HSR Layout,3 BHK,1750.0,3,95.0,3,5428.571429
2560,HSR Layout,2 BHK,1027.0,2,44.0,2,4284.323272
2561,HSR Layout,3 BHK,1650.0,3,110.0,3,6666.666667
2562,HSR Layout,2 BHK,1140.0,2,46.0,2,4035.087719
2563,HSR Layout,2 BHK,1372.0,2,61.0,2,4446.06414
2564,HSR Layout,2 BHK,1140.0,2,46.0,2,4035.087719
2565,HSR Layout,2 BHK,1185.0,2,60.0,2,5063.291139
2566,HSR Layout,2 BHK,1127.0,2,68.0,2,6033.717835
2567,HSR Layout,3 BHK,1600.0,2,115.0,3,7187.5
2568,HSR Layout,2 BHK,1145.0,2,48.0,2,4192.139738
2569,HSR Layout,2 BHK,1009.0,2,56.0,2,5550.049554
2570,HSR Layout,2 BHK,1300.0,2,98.0,2,7538.461538
2572,HSR Layout,2 BHK,1140.0,2,46.0,2,4035.087719
2573,HSR Layout,2 BHK,1126.0,2,69.0,2,6127.886323
2575,HSR Layout,2 BHK,1140.0,2,46.0,2,4035.087719
2576,HSR Layout,2 BHK,1145.0,2,46.0,2,4017.467249
2577,HSR Layout,2 BHK,1142.0,2,65.0,2,5691.768827
2578,HSR Layout,2 BHK,1145.0,2,46.0,2,4017.467249
2579,HSR Layout,3 BHK,1844.0,3,95.0,3,5151.843818
2580,HSR Layout,2 BHK,1203.0,2,72.0,2,5985.037406
2581,HSR Layout,2 BHK,1140.0,2,46.0,2,4035.087719
2582,HSR Layout,5 Bedroom,4200.0,5,245.0,5,5833.333333
2583,HSR Layout,2 BHK,1140.0,2,46.0,2,4035.087719
2584,HSR Layout,2 BHK,1145.0,2,46.0,2,4017.467249
2585,HSR Layout,2 BHK,1009.0,2,56.0,2,5550.049554
2586,HSR Layout,2 BHK,1145.0,2,46.0,2,4017.467249
2587,HSR Layout,2 BHK,1100.0,2,44.0,2,4000.0
2588,HSR Layout,2 BHK,1203.0,2,60.0,2,4987.531172
2589,HSR Layout,2 BHK,1120.0,2,70.0,2,6250.0
2590,HSR Layout,2 BHK,1140.0,2,46.0,2,4035.087719
2591,HSR Layout,2 BHK,1289.0,2,70.0,2,5430.56633
2592,HSR Layout,3 BHK,1844.0,3,89.0,3,4826.464208
2593,HSR Layout,2 BHK,1203.0,2,60.0,2,4987.531172
2594,HSR Layout,2 BHK,1140.0,2,46.0,2,4035.087719
2595,Haralur Road,2 BHK,1240.0,2,70.0,2,5645.16129
2596,Haralur Road,2 BHK,1027.0,2,44.0,2,4284.323272
2598,Haralur Road,4 Bedroom,2650.0,4,198.0,4,7471.698113
2600,Haralur Road,2 BHK,1194.0,2,47.0,2,3936.348409
2601,Haralur Road,2 BHK,1202.0,2,53.0,2,4409.317804
2602,Haralur Road,2 BHK,1056.0,2,61.0,2,5776.515152
2604,Haralur Road,3 BHK,1810.0,3,100.0,3,5524.861878
2605,Haralur Road,2 BHK,1194.0,2,46.0,2,3852.596315
2607,Haralur Road,2 BHK,1225.0,2,67.38,2,5500.408163
2608,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2609,Haralur Road,2 BHK,1027.0,2,44.0,2,4284.323272
2610,Haralur Road,3 BHK,1920.0,3,115.0,3,5989.583333
2611,Haralur Road,3 BHK,1875.0,3,110.0,3,5866.666667
2612,Haralur Road,2 BHK,1194.0,2,47.0,2,3936.348409
2613,Haralur Road,2 BHK,1140.0,2,43.0,2,3771.929825
2614,Haralur Road,2 BHK,1027.0,2,44.0,2,4284.323272
2615,Haralur Road,2 BHK,1194.0,2,46.0,2,3852.596315
2616,Haralur Road,3 BHK,2017.0,3,125.0,3,6197.322757
2617,Haralur Road,2 BHK,1140.0,2,43.0,2,3771.929825
2618,Haralur Road,3 BHK,1875.0,3,110.0,3,5866.666667
2619,Haralur Road,2 BHK,1092.0,2,44.0,2,4029.304029
2620,Haralur Road,3 BHK,2475.0,4,130.0,3,5252.525253
2621,Haralur Road,2 BHK,1300.0,2,73.0,2,5615.384615
2622,Haralur Road,2 BHK,1194.0,2,47.0,2,3936.348409
2623,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2624,Haralur Road,3 BHK,1850.0,3,110.0,3,5945.945946
2625,Haralur Road,2 BHK,1225.0,2,67.38,2,5500.408163
2626,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2627,Haralur Road,4 BHK,3400.0,5,240.0,4,7058.823529
2628,Haralur Road,2 BHK,1464.0,2,56.0,2,3825.136612
2629,Haralur Road,2 BHK,1230.0,2,78.0,2,6341.463415
2630,Haralur Road,2 BHK,1000.0,2,44.0,2,4400.0
2631,Haralur Road,2 BHK,1300.0,2,79.0,2,6076.923077
2632,Haralur Road,3 BHK,1444.0,2,80.0,3,5540.166205
2633,Haralur Road,2 BHK,1088.0,2,68.0,2,6250.0
2634,Haralur Road,2 BHK,1027.0,2,44.0,2,4284.323272
2636,Haralur Road,2 BHK,1225.0,2,70.0,2,5714.285714
2638,Haralur Road,2 BHK,1194.0,2,46.0,2,3852.596315
2639,Haralur Road,3 BHK,1830.0,3,101.0,3,5519.125683
2640,Haralur Road,3 BHK,1810.0,3,126.0,3,6961.325967
2641,Haralur Road,2 BHK,1464.0,2,56.0,2,3825.136612
2642,Haralur Road,3 BHK,1520.0,2,96.0,3,6315.789474
2643,Haralur Road,2 BHK,1300.0,2,75.0,2,5769.230769
2644,Haralur Road,3 BHK,2017.0,2,125.0,3,6197.322757
2645,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2646,Haralur Road,2 BHK,1027.0,2,44.0,2,4284.323272
2647,Haralur Road,4 BHK,2805.0,5,160.0,4,5704.099822
2648,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2649,Haralur Road,2 BHK,1027.0,2,44.0,2,4284.323272
2650,Haralur Road,3 BHK,2017.0,3,105.0,3,5205.751116
2651,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2652,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2653,Haralur Road,3 BHK,1520.0,2,90.0,3,5921.052632
2654,Haralur Road,2 BHK,1300.0,2,60.0,2,4615.384615
2655,Haralur Road,3 BHK,1985.0,3,130.0,3,6549.118388
2656,Haralur Road,3 BHK,1255.0,2,90.0,3,7171.314741
2657,Haralur Road,2 BHK,1056.0,2,60.0,2,5681.818182
2658,Haralur Road,2 BHK,1140.0,2,42.0,2,3684.210526
2659,Haralur Road,2 BHK,1245.0,2,62.0,2,4979.919679
2660,Haralur Road,2 BHK,1140.0,2,58.0,2,5087.719298
2661,Haralur Road,2 BHK,1140.0,2,42.0,2,3684.210526
2662,Haralur Road,2 BHK,1027.0,2,43.0,2,4186.952288
2663,Haralur Road,2 BHK,1194.0,2,47.0,2,3936.348409
2664,Haralur Road,2 BHK,1194.0,2,47.0,2,3936.348409
2665,Haralur Road,3 BHK,1560.0,3,90.0,3,5769.230769
2666,Haralur Road,3 BHK,1520.0,2,85.0,3,5592.105263
2667,Haralur Road,2 BHK,1243.0,2,45.0,2,3620.273532
2668,Haralur Road,2 BHK,1027.0,2,44.0,2,4284.323272
2669,Haralur Road,2 BHK,1194.0,2,46.0,2,3852.596315
2670,Haralur Road,3 BHK,1650.0,3,100.0,3,6060.606061
2671,Haralur Road,3 BHK,1580.0,3,73.0,3,4620.253165
2672,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2673,Haralur Road,2 BHK,1194.0,2,47.0,2,3936.348409
2675,Haralur Road,3 BHK,1520.0,2,96.0,3,6315.789474
2676,Haralur Road,3 BHK,1510.0,3,83.05,3,5500.0
2677,Haralur Road,2 BHK,1056.0,2,65.0,2,6155.30303
2678,Haralur Road,3 BHK,1810.0,3,100.0,3,5524.861878
2679,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2680,Haralur Road,1 BHK,575.0,1,38.0,1,6608.695652
2681,Haralur Road,2 BHK,1194.0,2,46.0,2,3852.596315
2682,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2683,Haralur Road,2 BHK,1194.0,2,46.0,2,3852.596315
2684,Haralur Road,2 BHK,1140.0,2,43.0,2,3771.929825
2685,Haralur Road,3 BHK,1850.0,3,120.0,3,6486.486486
2686,Haralur Road,2 BHK,1194.0,2,47.0,2,3936.348409
2687,Haralur Road,2 BHK,1194.0,2,47.0,2,3936.348409
2689,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2690,Haralur Road,3 BHK,1710.0,3,85.0,3,4970.760234
2691,Haralur Road,3 BHK,1730.0,3,95.0,3,5491.32948
2692,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2693,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2694,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2695,Haralur Road,3 BHK,1817.0,3,110.0,3,6053.935058
2696,Haralur Road,2 BHK,1225.0,2,77.0,2,6285.714286
2697,Haralur Road,2 BHK,1285.0,2,78.0,2,6070.038911
2698,Haralur Road,2 BHK,1225.0,2,67.48,2,5508.571429
2699,Haralur Road,2 BHK,1225.0,2,69.84,2,5701.22449
2700,Haralur Road,2 BHK,1200.0,2,46.0,2,3833.333333
2701,Haralur Road,2 BHK,1315.0,2,85.0,2,6463.878327
2702,Haralur Road,3 BHK,1976.0,3,92.0,3,4655.870445
2703,Haralur Road,2 BHK,1300.0,2,75.0,2,5769.230769
2704,Haralur Road,2 BHK,1309.0,2,82.0,2,6264.323911
2705,Haralur Road,2 BHK,1027.0,1,44.0,2,4284.323272
2706,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2707,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2708,Haralur Road,2 BHK,1140.0,2,43.0,2,3771.929825
2709,Haralur Road,2 BHK,1300.0,2,75.0,2,5769.230769
2710,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2711,Haralur Road,3 BHK,1890.0,3,84.0,3,4444.444444
2712,Haralur Road,2 BHK,1230.0,2,67.65,2,5500.0
2713,Haralur Road,2 BHK,1194.0,2,46.0,2,3852.596315
2714,Haralur Road,2 BHK,1092.0,2,44.0,2,4029.304029
2716,Haralur Road,3 BHK,1255.0,3,90.0,3,7171.314741
2717,Haralur Road,3 BHK,1735.0,3,97.0,3,5590.778098
2718,Haralur Road,3 BHK,1810.0,3,97.83,3,5404.972376
2719,Haralur Road,2 BHK,1200.0,2,46.0,2,3833.333333
2720,Haralur Road,2 BHK,1243.0,2,46.0,2,3700.724055
2721,Haralur Road,3 BHK,1810.0,3,112.0,3,6187.845304
2722,Harlur,2 BHK,1508.0,2,77.0,2,5106.100796
2723,Harlur,3 BHK,1752.12,3,135.0,3,7704.951716
2726,Harlur,3 BHK,1709.0,3,150.0,3,8777.06261
2727,Harlur,2 BHK,1174.0,2,69.0,2,5877.342419
2728,Harlur,2 BHK,1033.0,2,49.0,2,4743.465634
2729,Harlur,2 BHK,1197.0,2,84.0,2,7017.54386
2730,Harlur,3 BHK,1757.0,3,132.0,3,7512.805919
2731,Harlur,2 BHK,1174.0,2,76.0,2,6473.594549
2732,Harlur,3 BHK,1754.0,3,125.0,3,7126.567845
2733,Harlur,2 BHK,1290.0,2,85.0,2,6589.147287
2734,Harlur,3 BHK,1752.12,3,116.0,3,6620.551104
2735,Harlur,3 BHK,1754.0,3,135.0,3,7696.693273
2736,Harlur,3 BHK,1754.0,3,124.0,3,7069.555302
2737,Harlur,2 BHK,1152.0,2,69.0,2,5989.583333
2738,Harlur,2 BHK,1290.0,2,87.0,2,6744.186047
2739,Harlur,3 BHK,1749.0,3,115.0,3,6575.18582
2740,Harlur,4 Bedroom,3385.0,4,260.0,4,7680.945347
2742,Harlur,3 BHK,1758.0,3,133.0,3,7565.415245
2744,Harlur,2 BHK,1197.0,2,79.0,2,6599.832916
2745,Harlur,2 BHK,1174.0,2,78.0,2,6643.9523
2748,Harlur,2 BHK,1200.0,2,52.0,2,4333.333333
2749,Harlur,2 BHK,1197.0,2,79.0,2,6599.832916
2750,Harlur,3 BHK,1749.0,3,112.0,3,6403.659234
2751,Harlur,2 BHK,1174.0,2,75.0,2,6388.415673
2752,Harlur,3 BHK,1750.0,3,136.0,3,7771.428571
2753,Harlur,3 BHK,1620.0,3,110.0,3,6790.123457
2756,Harlur,3 BHK,1762.0,3,133.0,3,7548.240636
2757,Harlur,3 BHK,1756.0,3,131.0,3,7460.136674
2758,Harlur,3 BHK,1755.0,3,130.0,3,7407.407407
2759,Harlur,3 BHK,1864.0,3,140.0,3,7510.729614
2760,Harlur,2 BHK,1331.0,2,88.0,2,6611.570248
2761,Harlur,3 BHK,1752.12,3,133.0,3,7590.804283
2762,Harlur,2 BHK,1133.0,2,55.0,2,4854.368932
2763,Harlur,3 BHK,1756.0,3,128.0,3,7289.29385
2764,Harlur,3 BHK,1749.0,3,120.0,3,6861.063465
2765,Harlur,2 BHK,1197.0,2,82.0,2,6850.459482
2766,Harlur,2 BHK,1303.0,2,90.0,2,6907.137375
2767,Harlur,3 BHK,1754.0,3,132.0,3,7525.655644
2768,Harlur,2 BHK,1174.0,2,75.0,2,6388.415673
2769,Harlur,3 BHK,1756.0,3,134.0,3,7630.979499
2770,Harlur,2 BHK,1197.0,2,78.0,2,6516.290727
2771,Harlur,2 BHK,1290.0,2,89.9,2,6968.992248
2772,Harlur,2 BHK,1386.0,2,85.0,2,6132.756133
2773,Harlur,2 BHK,1174.0,2,74.0,2,6303.236797
2774,Harlur,2 BHK,1174.0,2,78.0,2,6643.9523
2776,Harlur,3 BHK,1755.0,3,115.0,3,6552.706553
2778,Harlur,4 BHK,2569.0,4,175.0,4,6811.989101
2780,Harlur,2 BHK,1197.0,2,77.0,2,6432.748538
2781,Harlur,3 BHK,1752.12,3,125.0,3,7134.214552
2782,Harlur,4 BHK,2569.0,5,180.0,4,7006.617361
2783,Harlur,2 BHK,1225.0,2,56.0,2,4571.428571
2784,Harlur,2 BHK,1197.0,2,76.0,2,6349.206349
2786,Harlur,2 BHK,1197.0,2,75.0,2,6265.66416
2787,Harlur,3 BHK,1755.0,3,117.0,3,6666.666667
2788,Harlur,2 BHK,1197.0,2,79.9,2,6675.020886
2789,Harlur,2 BHK,936.0,2,45.0,2,4807.692308
2790,Harlur,4 BHK,2990.0,4,225.0,4,7525.083612
2791,Harlur,2 BHK,1370.0,2,88.0,2,6423.357664
2792,Harlur,2 BHK,1335.0,2,72.76,2,5450.187266
2793,Hebbal,3 BHK,1760.0,2,123.0,3,6988.636364
2794,Hebbal,4 BHK,5611.5,4,477.0,4,8500.400962
2796,Hebbal,2 BHK,1349.0,2,98.2,2,7279.466271
2797,Hebbal,4 BHK,2483.0,5,212.0,4,8538.0588
2798,Hebbal,3 BHK,1760.0,2,130.0,3,7386.363636
2800,Hebbal,3 BHK,1920.0,3,134.0,3,6979.166667
2801,Hebbal,2 BHK,1337.0,2,82.0,2,6133.133882
2802,Hebbal,2 BHK,1349.0,2,98.0,2,7264.640474
2805,Hebbal,3 BHK,1790.0,3,127.0,3,7094.972067
2806,Hebbal,2 BHK,687.325,2,42.72,2,6215.400284
2807,Hebbal,4 BHK,2790.0,5,198.0,4,7096.774194
2808,Hebbal,3 BHK,1985.0,4,189.0,3,9521.410579
2809,Hebbal,4 BHK,2483.0,5,215.0,4,8658.880387
2810,Hebbal,2 BHK,1080.0,2,54.0,2,5000.0
2811,Hebbal,2 BHK,812.0,2,55.0,2,6773.399015
2812,Hebbal,4 BHK,2790.0,4,198.0,4,7096.774194
2813,Hebbal,2 BHK,1075.0,2,52.0,2,4837.209302
2814,Hebbal,4 BHK,3067.0,4,230.0,4,7499.184871
2815,Hebbal,3 BHK,2526.0,2,250.0,3,9897.070467
2816,Hebbal,4 BHK,3067.0,4,230.0,4,7499.184871
2818,Hebbal,2 BHK,823.0,2,50.63,2,6151.883354
2819,Hebbal,2 BHK,1420.0,2,123.0,2,8661.971831
2821,Hebbal,2 BHK,1420.0,2,99.39,2,6999.295775
2822,Hebbal,4 BHK,4235.0,4,365.0,4,8618.654073
2823,Hebbal,3 BHK,1700.0,3,124.0,3,7294.117647
2824,Hebbal,4 BHK,3960.0,5,386.0,4,9747.474747
2826,Hebbal,2 BHK,1420.0,2,99.39,2,6999.295775
2828,Hebbal,2 BHK,1440.0,2,115.0,2,7986.111111
2829,Hebbal,2 BHK,1100.0,2,54.0,2,4909.090909
2831,Hebbal,3 BHK,2400.0,4,180.0,3,7500.0
2833,Hebbal,2 BHK,1420.0,2,107.0,2,7535.211268
2834,Hebbal,2 BHK,1320.0,2,92.0,2,6969.69697
2835,Hebbal,2 BHK,919.0,2,49.0,2,5331.882481
2836,Hebbal,3 BHK,1645.0,3,135.0,3,8206.68693
2837,Hebbal,3 BHK,2080.0,3,175.0,3,8413.461538
2839,Hebbal,4 BHK,2483.0,5,230.0,4,9262.988321
2840,Hebbal,3 BHK,2600.0,3,195.0,3,7500.0
2841,Hebbal,3 BHK,1645.0,3,117.0,3,7112.462006
2842,Hebbal,2 BHK,1251.0,2,88.73,2,7092.725819
2843,Hebbal,3 BHK,1645.0,3,121.0,3,7355.6231
2844,Hebbal,3 BHK,1760.0,3,123.0,3,6988.636364
2845,Hebbal,4 BHK,2790.0,4,198.0,4,7096.774194
2846,Hebbal,4 BHK,3960.0,5,386.0,4,9747.474747
2847,Hebbal,3 BHK,1645.0,3,120.0,3,7294.832827
2848,Hebbal,3 BHK,1255.0,2,90.0,3,7171.314741
2849,Hebbal,3 BHK,1645.0,3,117.0,3,7112.462006
2852,Hebbal,3 BHK,1636.0,3,119.0,3,7273.838631
2853,Hebbal,3 BHK,1255.0,2,95.0,3,7569.721116
2854,Hebbal,4 BHK,2790.0,4,198.0,4,7096.774194
2856,Hebbal,3 BHK,1255.0,2,95.0,3,7569.721116
2857,Hebbal,2 BHK,1088.0,2,61.45,2,5647.977941
2858,Hebbal,2 BHK,1349.0,2,97.8,2,7249.814678
2860,Hebbal,2 BHK,1344.0,2,108.0,2,8035.714286
2861,Hebbal,3 BHK,1255.0,2,90.0,3,7171.314741
2863,Hebbal,2 BHK,1138.0,2,110.0,2,9666.080844
2864,Hebbal,4 BHK,2790.0,5,204.0,4,7311.827957
2865,Hebbal,2 BHK,1088.0,2,62.0,2,5698.529412
2866,Hebbal,3 BHK,1987.0,4,165.0,3,8303.975843
2867,Hebbal,4 BHK,2790.0,5,198.0,4,7096.774194
2868,Hebbal,2 BHK,1299.0,2,100.0,2,7698.229407
2869,Hebbal,2 BHK,1200.0,2,60.0,2,5000.0
2870,Hebbal,3 BHK,1645.0,3,117.0,3,7112.462006
2871,Hebbal,2 BHK,1390.0,2,95.0,2,6834.532374
2872,Hebbal,2 BHK,1333.0,2,100.0,2,7501.875469
2874,Hebbal,3 BHK,2650.0,4,199.0,3,7509.433962
2875,Hebbal,3 BHK,1800.0,3,140.0,3,7777.777778
2877,Hebbal,4 BHK,2470.0,4,203.0,4,8218.623482
2878,Hebbal,3 BHK,1255.0,2,95.0,3,7569.721116
2879,Hebbal,2 BHK,1333.0,2,104.0,2,7801.950488
2880,Hebbal,3 BHK,1645.0,3,117.0,3,7112.462006
2881,Hebbal,3 BHK,2600.0,3,199.0,3,7653.846154
2882,Hebbal,2 BHK,1345.0,2,97.0,2,7211.895911
2884,Hebbal,2 BHK,985.0,2,62.0,2,6294.416244
2885,Hebbal,2 BHK,1320.0,2,91.0,2,6893.939394
2886,Hebbal,3 BHK,2388.0,3,195.0,3,8165.829146
2887,Hebbal,2 BHK,1040.0,2,55.0,2,5288.461538
2889,Hebbal,3 BHK,2600.0,3,195.0,3,7500.0
2890,Hebbal,2 BHK,1075.0,2,52.0,2,4837.209302
2891,Hebbal,4 BHK,2630.0,5,188.0,4,7148.288973
2892,Hebbal,4 BHK,2790.0,5,198.0,4,7096.774194
2893,Hebbal,3 BHK,1645.0,3,113.0,3,6869.300912
2895,Hebbal,2 BHK,1420.0,2,99.39,2,6999.295775
2898,Hebbal,2 BHK,1162.0,2,69.0,2,5938.037866
2899,Hebbal,2 BHK,1100.0,2,60.0,2,5454.545455
2900,Hebbal,4 BHK,4235.0,5,364.0,4,8595.041322
2901,Hebbal,2 BHK,1299.0,2,97.0,2,7467.282525
2903,Hebbal,4 BHK,2470.0,5,192.0,4,7773.279352
2904,Hebbal,3 BHK,1645.0,3,117.0,3,7112.462006
2905,Hebbal,3 BHK,1920.0,3,134.0,3,6979.166667
2907,Hebbal,3 BHK,1920.0,3,150.0,3,7812.5
2908,Hebbal,4 BHK,2375.0,4,189.0,4,7957.894737
2909,Hebbal,2 BHK,1420.0,2,99.26,2,6990.140845
2910,Hebbal,2 BHK,1252.0,2,92.0,2,7348.242812
2911,Hebbal,4 BHK,2790.0,4,198.0,4,7096.774194
2912,Hebbal,2 BHK,1162.0,2,59.0,2,5077.452668
2913,Hebbal,2 BHK,1294.0,2,115.0,2,8887.171561
2915,Hebbal,2 BHK,1150.0,2,57.0,2,4956.521739
2916,Hebbal,3 BHK,1740.0,2,137.0,3,7873.563218
2918,Hebbal,3 BHK,1662.0,3,155.0,3,9326.113117
2919,Hebbal,3 BHK,2250.0,3,219.0,3,9733.333333
2920,Hebbal,2 BHK,1349.0,2,98.0,2,7264.640474
2922,Hebbal,2 BHK,1349.0,2,96.8,2,7175.685693
2923,Hebbal Kempapura,3 BHK,1700.0,3,155.0,3,9117.647059
2924,Hebbal Kempapura,3 BHK,1800.0,3,175.0,3,9722.222222
2925,Hebbal Kempapura,3 BHK,2900.0,4,300.0,3,10344.82759
2926,Hebbal Kempapura,3 BHK,3522.0,3,380.0,3,10789.32425
2927,Hebbal Kempapura,5 Bedroom,2280.0,5,200.0,5,8771.929825
2928,Hebbal Kempapura,2 Bedroom,1200.0,2,125.0,2,10416.66667
2929,Hebbal Kempapura,3 BHK,2900.0,4,240.0,3,8275.862069
2931,Hebbal Kempapura,2 BHK,1300.0,2,102.0,2,7846.153846
2932,Hebbal Kempapura,3 BHK,1466.0,2,140.0,3,9549.795362
2934,Hebbal Kempapura,3 BHK,1725.0,2,165.0,3,9565.217391
2935,Hebbal Kempapura,3 Bedroom,1200.0,3,125.0,3,10416.66667
2936,Hebbal Kempapura,3 BHK,3408.0,3,260.0,3,7629.107981
2937,Hebbal Kempapura,2 BHK,1485.0,3,132.0,2,8888.888889
2938,Hebbal Kempapura,2 BHK,1400.0,2,108.0,2,7714.285714
2939,Hebbal Kempapura,3 BHK,1800.0,3,150.0,3,8333.333333
2940,Hebbal Kempapura,5 Bedroom,2400.0,5,200.0,5,8333.333333
2941,Hebbal Kempapura,5 Bedroom,2800.0,5,220.0,5,7857.142857
2942,Hebbal Kempapura,3 BHK,1785.0,3,165.0,3,9243.697479
2943,Hebbal Kempapura,4 BHK,3729.0,4,384.0,4,10297.66693
2944,Hebbal Kempapura,3 BHK,1600.0,3,170.0,3,10625.0
2945,Hebbal Kempapura,3 BHK,1730.0,3,175.0,3,10115.60694
2947,Hegde Nagar,3 BHK,1569.0,3,101.0,3,6437.22116
2948,Hegde Nagar,6 Bedroom,3000.0,7,210.0,6,7000.0
2949,Hegde Nagar,3 BHK,2026.0,3,132.0,3,6515.301086
2950,Hegde Nagar,3 BHK,1801.0,3,115.0,3,6385.341477
2951,Hegde Nagar,2 Bedroom,1050.0,1,56.0,2,5333.333333
2952,Hegde Nagar,2 BHK,1341.0,2,97.0,2,7233.407905
2953,Hegde Nagar,3 BHK,2112.95,4,145.0,3,6862.443503
2954,Hegde Nagar,4 Bedroom,1200.0,4,83.0,4,6916.666667
2955,Hegde Nagar,3 BHK,1703.0,3,113.0,3,6635.349383
2956,Hegde Nagar,3 BHK,1570.0,3,105.0,3,6687.898089
2957,Hegde Nagar,3 BHK,1801.0,3,140.0,3,7773.459189
2958,Hegde Nagar,3 BHK,1584.01,3,103.0,3,6502.484201
2959,Hegde Nagar,3 BHK,1965.0,4,125.0,3,6361.323155
2960,Hegde Nagar,2 Bedroom,1200.0,2,75.0,2,6250.0
2961,Hegde Nagar,3 BHK,1847.0,3,135.0,3,7309.149973
2962,Hegde Nagar,3 BHK,1965.0,4,132.0,3,6717.557252
2963,Hegde Nagar,3 BHK,1703.0,3,125.0,3,7339.988256
2964,Hegde Nagar,3 BHK,1847.0,3,125.0,3,6767.731456
2965,Hegde Nagar,3 BHK,2144.6,4,145.0,3,6761.167584
2966,Hegde Nagar,3 BHK,1718.0,3,119.0,3,6926.658906
2967,Hegde Nagar,3 BHK,1847.0,3,123.0,3,6659.447753
2968,Hegde Nagar,2 BHK,1340.0,2,72.0,2,5373.134328
2969,Hegde Nagar,3 BHK,2087.01,3,115.0,3,5510.275466
2970,Hegde Nagar,3 BHK,1703.0,3,130.0,3,7633.587786
2971,Hegde Nagar,3 BHK,2087.01,4,135.0,3,6468.584243
2972,Hegde Nagar,3 BHK,1718.0,3,130.0,3,7566.9383
2973,Hegde Nagar,3 BHK,1884.0,4,118.0,3,6263.269639
2974,Hegde Nagar,3 BHK,1930.0,4,122.0,3,6321.243523
2975,Hegde Nagar,3 BHK,1584.01,3,104.0,3,6565.615116
2976,Hegde Nagar,3 BHK,1168.0,2,68.0,3,5821.917808
2977,Hegde Nagar,3 BHK,2162.03,4,129.0,3,5966.614709
2978,Hegde Nagar,3 BHK,2087.01,4,160.0,3,7666.470213
2979,Hegde Nagar,2 Bedroom,1000.0,2,66.0,2,6600.0
2980,Hegde Nagar,3 BHK,1348.0,2,80.5,3,5971.810089
2981,Hennur,2 BHK,1075.0,2,52.0,2,4837.209302
2982,Hennur,2 BHK,1255.0,2,52.32,2,4168.924303
2983,Hennur,2 BHK,1225.0,2,57.0,2,4653.061224
2984,Hennur,2 BHK,1255.0,2,57.5,2,4581.673307
2985,Hennur,2 BHK,1259.0,2,57.0,2,4527.402701
2986,Hennur,2 BHK,1255.0,2,53.5,2,4262.948207
2987,Hennur,2 BHK,1285.0,2,60.0,2,4669.2607
2988,Hennur,2 BHK,1285.0,2,60.0,2,4669.2607
2989,Hennur,2 BHK,1100.0,2,60.0,2,5454.545455
2990,Hennur,2 BHK,1231.0,2,48.0,2,3899.268887
2991,Hennur,2 BHK,1255.0,2,58.0,2,4621.513944
2992,Hennur,2 BHK,1040.0,2,42.12,2,4050.0
2993,Hennur,2 BHK,1255.0,2,54.5,2,4342.629482
2994,Hennur,2 BHK,1041.0,2,40.6,2,3900.096061
2996,Hennur,2 BHK,1255.0,2,55.5,2,4422.310757
2998,Hennur,2 BHK,1231.0,2,50.0,2,4061.738424
2999,Hennur,5 Bedroom,2500.0,5,125.0,5,5000.0
3000,Hennur,2 BHK,1160.0,2,49.0,2,4224.137931
3001,Hennur,3 BHK,2400.0,3,135.0,3,5625.0
3002,Hennur,2 BHK,1255.0,2,53.5,2,4262.948207
3003,Hennur,2 BHK,1255.0,2,55.5,2,4422.310757
3004,Hennur,2 BHK,1100.0,2,44.55,2,4050.0
